startup_name,founded_year,country,continent,industry,funding_stage,funding_stage_group,size_employees,size_revenue,size_funding,size_valuation,tech_stack,total_funding_millions,number_employees,annual_revenue_millions,valuation_billions,customers_millions,social_media_followers,revenue_per_employee,funding_per_employee,valuation_per_employee,revenue_per_customer,funding_per_customer,valuation_per_customer,funding_to_revenue,valuation_to_revenue,revenue_to_funding,followers_per_customer,success_score,acquired,ipo,cluster,ratio_cluster_new,ratio_pca1_new,ratio_pca2_new
Startup_2661,2018-01-01,Brazil,South America,FinTech,Series A,Growth Stage,Large,High,Low,Low,"Node.js, React",81.0,3630.0,889.0,5.14,31.0,3279323.0,0.2448361332966125,0.022307904158633984,1.4155879922886256,27.78125,2.53125,160.625,0.09101123595505618,5.775280898876405,10.841463414634147,102478.84375,8.0,1,0,4,1,-0.36095064202752036,-0.26830778373132064
Startup_2662,2013-01-01,France,Europe,Healthcare,Seed,Early Stage,Small,High,High,High,"Node.js, React",329.0,506.0,827.0,33.05,84.0,4109075.0,1.631163708086785,0.6489151873767258,65.18737672583826,9.729411764705882,3.8705882352941177,388.8235294117647,0.3973429951690821,39.91545893719807,2.506060606060606,48342.05882352941,8.0,1,0,1,1,-0.6237851002024147,0.2727444111732445
Startup_2663,2013-01-01,Brazil,South America,Logistics,IPO,Late Stage,Large,High,Medium,Medium,"Java, Spring",247.0,2736.0,872.0,22.27,67.0,967577.0,0.31859700401899893,0.09024479356960176,8.136645962732919,12.823529411764707,3.6323529411764706,327.5,0.2829324169530355,25.509736540664377,3.5161290322580645,14229.073529411764,3.0,0,1,1,1,-0.699046137183346,-0.21998769572471924
Startup_2664,2007-01-01,Australia,Oceania,Gaming,Series A,Growth Stage,Large,High,Medium,High,"PHP, Laravel",144.0,4557.0,856.0,46.49,50.0,4537302.0,0.18780166739798157,0.031592803861342694,10.199648968845985,16.784313725490197,2.823529411764706,911.5686274509804,0.16802800466744458,54.24737456242707,5.903448275862069,88966.70588235294,2.0,1,1,1,1,-0.3318169915730402,-0.25389690260103454
Startup_2665,2003-01-01,Australia,Oceania,FinTech,Series A,Growth Stage,Small,Medium,High,High,"Node.js, React",439.0,906.0,299.0,47.52,41.0,1083744.0,0.3296582138919515,0.48401323042998895,52.39250275633958,7.119047619047619,10.452380952380953,1131.4285714285713,1.4633333333333334,158.4,0.6795454545454546,25803.428571428572,7.0,1,0,4,1,-0.3612146848437999,0.0013614639700445718
Startup_2666,2013-01-01,France,Europe,Logistics,IPO,Late Stage,Small,Medium,High,Medium,"Java, Spring",419.0,764.0,275.0,20.13,14.0,680037.0,0.35947712418300654,0.5477124183006536,26.313725490196077,18.333333333333332,27.933333333333334,1342.0,1.5181159420289856,72.93478260869566,0.6547619047619048,45335.8,1.0,0,0,4,1,0.31462730931978505,-0.036244478484857096
Startup_2667,2018-01-01,UK,Europe,AI,Series C,Growth Stage,Medium,Low,Medium,Low,"PHP, Laravel",208.0,1584.0,164.0,1.84,48.0,4635513.0,0.10347003154574133,0.13123028391167194,1.160883280757098,3.3469387755102042,4.244897959183674,37.55102040816327,1.2606060606060605,11.151515151515152,0.784688995215311,94602.30612244898,2.0,1,1,1,1,-0.660872731459562,-0.2604283478657278
Startup_2668,2016-01-01,Australia,Oceania,Gaming,Series C,Growth Stage,Large,Low,Medium,High,"Node.js, React",153.0,4789.0,176.0,34.6,36.0,2959752.0,0.03674321503131524,0.031941544885177454,7.223382045929019,4.756756756756757,4.135135135135135,935.1351351351351,0.864406779661017,195.48022598870057,1.1428571428571428,79993.2972972973,3.0,1,1,4,1,-0.45891291509300497,-0.2833193848817905
Startup_2669,2013-01-01,USA,North America,Tech,IPO,Late Stage,Large,High,High,Low,"Node.js, React",465.0,2578.0,711.0,9.68,99.0,1226215.0,0.2756882512601784,0.18030244280728966,3.7533927879022877,7.11,4.65,96.8,0.6530898876404494,13.595505617977528,1.5257510729613735,12262.15,8.0,0,1,1,1,-0.8047746987489273,-0.2102304961698942
Startup_2670,2004-01-01,Germany,Europe,FinTech,Seed,Early Stage,Large,Medium,Medium,High,"Node.js, React",131.0,4136.0,466.0,43.8,83.0,3687701.0,0.11264201111916848,0.031665458061397145,10.587382160986222,5.5476190476190474,1.5595238095238095,521.4285714285714,0.28051391862955033,93.79014989293361,3.5303030303030303,43901.20238095238,9.0,0,1,1,1,-0.7142060325745861,-0.2625260830759915
Startup_2671,2009-01-01,Australia,Oceania,EdTech,IPO,Late Stage,Medium,Low,High,High,"PHP, Laravel",364.0,1463.0,14.0,41.49,93.0,1607119.0,0.009562841530054645,0.24863387978142076,28.34016393442623,0.14893617021276595,3.872340425531915,441.3829787234043,24.266666666666666,2766.0,0.038356164383561646,17097.010638297874,9.0,1,1,1,1,-0.7446395292934449,-0.16852638026669053
Startup_2672,2013-01-01,Germany,Europe,EdTech,Series A,Growth Stage,Medium,High,Low,Medium,"Python, AI",26.0,2491.0,744.0,16.33,41.0,2715661.0,0.2985553772070626,0.01043338683788122,6.552969502407704,17.714285714285715,0.6190476190476191,388.80952380952374,0.0348993288590604,21.91946308724832,27.555555555555557,64658.59523809524,1.0,0,0,1,1,-0.5854635483043659,-0.24017358574058764
Startup_2673,2019-01-01,Japan,Asia,FinTech,Series A,Growth Stage,Large,Low,High,Low,"Node.js, React",318.0,3654.0,92.0,12.06,52.0,1129813.0,0.025170998632010944,0.08700410396716826,3.2995896032831737,1.7358490566037736,6.0,227.54716981132074,3.4193548387096775,129.67741935483872,0.2884012539184953,21317.22641509434,7.0,0,1,1,1,-0.7747107290742112,-0.27787344384579127
Startup_2674,2001-01-01,Australia,Oceania,Gaming,Series A,Growth Stage,Large,Low,High,Medium,"PHP, Laravel",444.0,2606.0,236.0,19.3,45.0,3233820.0,0.09052550824702724,0.17031070195627157,7.403145377828922,5.130434782608695,9.652173913043478,419.5652173913044,1.8734177215189873,81.43459915611814,0.5303370786516854,70300.43478260869,1.0,1,1,1,1,-0.4697321475489362,-0.23484238316535785
Startup_2675,2009-01-01,UK,Europe,FoodTech,IPO,Late Stage,Large,High,Low,High,"C++, ML",93.0,4206.0,967.0,40.64,31.0,1942165.0,0.2298550035654861,0.02210601378654623,9.66009032564773,30.21875,2.90625,1270.0,0.09607438016528926,41.98347107438016,10.287234042553191,60692.65625,9.0,0,1,4,1,-0.15129345401485905,-0.24946460528078765
Startup_2676,2006-01-01,Japan,Asia,EdTech,Series C,Growth Stage,Medium,Low,High,High,"Java, Spring",271.0,1453.0,158.0,28.43,62.0,2233197.0,0.10866574965612105,0.18638239339752408,19.55295735900963,2.507936507936508,4.301587301587301,451.26984126984127,1.7044025157232705,178.80503144654088,0.5808823529411765,35447.57142857143,9.0,0,0,1,1,-0.717033302256977,-0.19720128606928816
Startup_2677,2008-01-01,Japan,Asia,E-commerce,IPO,Late Stage,Medium,High,Medium,Medium,"C++, ML",244.0,1609.0,847.0,23.45,41.0,74785.0,0.5260869565217391,0.1515527950310559,14.565217391304348,20.166666666666668,5.809523809523809,558.3333333333334,0.28773584905660377,27.653301886792452,3.4571428571428573,1780.595238095238,1.0,0,1,1,1,-0.528579908541786,-0.15590648293140677
Startup_2678,2001-01-01,Canada,North America,Tech,Series A,Growth Stage,Large,Medium,High,High,"Java, Spring",310.0,3566.0,346.0,33.51,96.0,70856.0,0.09700028034763106,0.08690776562938043,9.394449116904962,3.5670103092783507,3.195876288659794,345.4639175257732,0.8933717579250721,96.57060518731988,1.112540192926045,730.4742268041238,1.0,0,1,1,1,-0.8510738667367779,-0.25074926294331845
Startup_2679,2000-01-01,Brazil,South America,Healthcare,Series A,Growth Stage,Large,High,High,High,"C++, ML",347.0,4217.0,907.0,49.89,36.0,1623273.0,0.2150308202939782,0.08226647700331911,11.827880512091038,24.513513513513512,9.378378378378379,1348.3783783783783,0.38215859030837,54.94493392070485,2.6063218390804597,43872.24324324324,1.0,1,0,4,1,-0.07825726457799508,-0.23103102942638154
Startup_2680,2013-01-01,USA,North America,EdTech,Seed,Early Stage,Small,High,High,Medium,"Python, AI",334.0,1099.0,987.0,23.04,94.0,4333171.0,0.8972727272727272,0.30363636363636365,20.945454545454545,10.389473684210527,3.5157894736842104,242.52631578947367,0.33805668016194335,23.31983805668016,2.946268656716418,45612.326315789476,1.0,0,0,1,1,-0.6703680919012373,-0.0417718348380654
Startup_2681,2015-01-01,Japan,Asia,Gaming,Seed,Early Stage,Large,Low,Low,Low,"Java, Spring",28.0,2864.0,89.0,5.21,18.0,4106706.0,0.03106457242582897,0.009773123909249564,1.818499127399651,4.684210526315789,1.4736842105263157,274.2105263157895,0.3111111111111111,57.888888888888886,3.0689655172413794,216142.42105263157,7.0,1,0,4,1,-0.3417759505321142,-0.3090606120087394
Startup_2682,2004-01-01,Brazil,South America,Logistics,Series C,Growth Stage,Medium,High,High,High,"C++, ML",406.0,2057.0,907.0,27.13,46.0,4444201.0,0.44071914480077745,0.19727891156462585,13.182701652089408,19.29787234042553,8.638297872340425,577.2340425531914,0.44713656387665196,29.878854625550662,2.2285012285012287,94557.46808510639,3.0,1,1,4,1,-0.22196637497587365,-0.1623086537195122
Startup_2683,2015-01-01,Germany,Europe,E-commerce,Series B,Growth Stage,Large,High,High,Medium,"Node.js, React",381.0,3745.0,761.0,13.98,5.0,3677643.0,0.20315002669514148,0.101708489054992,3.7319807794981315,126.83333333333333,63.5,2330.0,0.5,18.346456692913385,1.9921465968586387,612940.5,2.0,1,0,0,3,4.252049292255359,-0.275941872815438
Startup_2684,2006-01-01,China,Asia,Gaming,Seed,Early Stage,Large,High,High,Low,"Node.js, React",280.0,3714.0,635.0,10.64,89.0,271175.0,0.17092866756393002,0.07537012113055182,2.864064602960969,7.055555555555555,3.111111111111111,118.22222222222223,0.44025157232704404,16.729559748427672,2.2597864768683276,3013.0555555555557,7.0,1,1,1,1,-0.8636199748701056,-0.25850972372887293
Startup_2685,2018-01-01,Brazil,South America,Gaming,Seed,Early Stage,Large,Low,High,High,"C++, ML",337.0,2557.0,163.0,30.13,28.0,1685393.0,0.063721657544957,0.13174354964816262,11.77873338545739,5.620689655172414,11.620689655172415,1038.9655172413793,2.0548780487804876,183.71951219512195,0.4822485207100592,58117.0,9.0,0,1,4,1,-0.290011086623328,-0.23871061584461556
Startup_2686,2003-01-01,France,Europe,Logistics,Seed,Early Stage,Large,High,Medium,Low,"Java, Spring",245.0,4296.0,642.0,12.06,26.0,1348585.0,0.14940656271817548,0.057016523155690016,2.8066092622760066,23.77777777777778,9.074074074074074,446.6666666666667,0.3810264385692068,18.75583203732504,2.6097560975609757,49947.59259259259,3.0,1,1,4,1,-0.3055726833601297,-0.27018638320476085
Startup_2687,2016-01-01,Canada,North America,Logistics,Seed,Early Stage,Medium,Low,Low,Low,"C++, ML",113.0,1623.0,229.0,10.76,89.0,3178420.0,0.14100985221674878,0.06958128078817734,6.625615763546798,2.5444444444444443,1.2555555555555555,119.55555555555556,0.49130434782608695,46.78260869565217,2.008771929824561,35315.77777777778,8.0,0,0,1,1,-0.8805957610947197,-0.25696967324255077
Startup_2688,2013-01-01,Japan,Asia,FoodTech,Seed,Early Stage,Large,Medium,Medium,High,"C++, ML",138.0,3965.0,381.0,38.63,35.0,3149296.0,0.09606656580937972,0.03479576399394856,9.740292486132123,10.583333333333334,3.8333333333333335,1073.0555555555557,0.3612565445026178,101.12565445026178,2.741007194244604,87480.44444444444,1.0,1,0,4,1,-0.3434510318949783,-0.2682184817364014
Startup_2689,2001-01-01,Canada,North America,Energy,Series C,Growth Stage,Large,High,Low,Low,"Node.js, React",42.0,2793.0,788.0,8.6,40.0,4180558.0,0.28203292770221905,0.015032211882605583,3.0780243378668577,19.21951219512195,1.024390243902439,209.7560975609756,0.053231939163498096,10.899873257287705,18.325581395348838,101964.82926829268,2.0,0,0,1,1,-0.49830138539408325,-0.25612218558255
Startup_2690,2005-01-01,UK,Europe,Gaming,Series B,Growth Stage,Medium,High,High,Low,"PHP, Laravel",459.0,1712.0,948.0,2.1,92.0,986435.0,0.553415061295972,0.2679509632224168,1.2259194395796849,10.193548387096774,4.935483870967742,22.580645161290324,0.48366701791359323,2.212855637513172,2.0608695652173914,10606.827956989247,2.0,1,1,1,1,-0.7830674345669836,-0.14835048080265392
Startup_2691,2021-01-01,USA,North America,Healthcare,Series B,Growth Stage,Small,High,Low,Medium,"PHP, Laravel",23.0,226.0,680.0,15.24,21.0,1256168.0,2.995594713656388,0.1013215859030837,67.13656387665198,30.90909090909091,1.0454545454545454,692.7272727272727,0.033773861967694566,22.378854625550662,28.333333333333332,57098.545454545456,3.0,1,1,4,1,-0.3553708221645157,0.3276650771212314
Startup_2692,2018-01-01,Germany,Europe,E-commerce,IPO,Late Stage,Small,High,Low,High,"Node.js, React",63.0,1190.0,608.0,31.26,24.0,1763428.0,0.5104953820319059,0.05289672544080604,26.24685138539043,24.32,2.52,1250.4,0.10344827586206896,51.330049261083744,9.5,70537.12,1.0,1,0,4,1,-0.21199133538801104,-0.1604521233735877
Startup_2693,2021-01-01,Brazil,South America,FinTech,Seed,Early Stage,Medium,Medium,Medium,Medium,"Node.js, React",229.0,1839.0,331.0,14.78,23.0,1881164.0,0.17989130434782608,0.12445652173913044,8.032608695652174,13.791666666666666,9.541666666666666,615.8333333333334,0.6897590361445783,44.51807228915663,1.4391304347826086,78381.83333333333,4.0,1,0,4,1,-0.29882951248846457,-0.23396591777200074
Startup_2694,2007-01-01,India,Asia,E-commerce,Seed,Early Stage,Large,Low,Low,High,"PHP, Laravel",67.0,3715.0,104.0,34.84,85.0,2912308.0,0.02798708288482239,0.018030139935414424,9.3756727664155,1.2093023255813953,0.7790697674418605,405.1162790697674,0.638095238095238,331.8095238095238,1.5294117647058822,33864.04651162791,4.0,1,1,1,1,-0.8382455202861874,-0.2808000394005594
Startup_2695,2016-01-01,Canada,North America,Healthcare,Series C,Growth Stage,Medium,Medium,Medium,Low,"Python, AI",168.0,1521.0,312.0,5.2,26.0,1377639.0,0.2049934296977661,0.11038107752956636,3.416557161629435,11.555555555555555,6.222222222222222,192.59259259259258,0.536741214057508,16.61341853035144,1.8461538461538463,51023.666666666664,7.0,1,1,4,1,-0.5869227344830845,-0.24412136949673957
Startup_2696,2011-01-01,Brazil,South America,Tech,Series A,Growth Stage,Small,High,High,High,"Python, AI",484.0,493.0,882.0,27.31,54.0,1055905.0,1.785425101214575,0.979757085020243,55.283400809716596,16.036363636363635,8.8,496.54545454545456,0.5481313703284258,30.928652321630803,1.8185567010309278,19198.272727272728,4.0,0,0,1,1,-0.47041167925249927,0.3726100172905494
Startup_2697,2005-01-01,USA,North America,Tech,Series B,Growth Stage,Large,Medium,High,Medium,"Node.js, React",466.0,3384.0,248.0,24.75,95.0,3714174.0,0.07326440177252586,0.1376661742983752,7.311669128508124,2.5833333333333335,4.854166666666667,257.8125,1.8714859437751004,99.39759036144578,0.5310492505353319,38689.3125,2.0,0,1,1,1,-0.7430294563465055,-0.24619048276660754
Startup_2698,2021-01-01,Japan,Asia,E-commerce,Series A,Growth Stage,Small,Medium,High,Medium,"Python, AI",469.0,146.0,393.0,13.35,10.0,4628626.0,2.673469387755102,3.1904761904761907,90.81632653061224,35.72727272727273,42.63636363636363,1213.6363636363637,1.1903553299492386,33.88324873096447,0.8361702127659575,420784.1818181818,1.0,1,1,4,1,1.8459504249681582,1.2332666704832054
Startup_2699,2001-01-01,Canada,North America,Gaming,Series A,Growth Stage,Large,High,Low,Medium,"PHP, Laravel",50.0,4900.0,923.0,16.42,21.0,4699620.0,0.1883289124668435,0.010201999591920016,3.3503366659865335,41.95454545454545,2.272727272727273,746.3636363636364,0.05411255411255411,17.77056277056277,18.098039215686274,213619.0909090909,8.0,1,1,4,1,0.23734684295550307,-0.2775967183415005
Startup_2700,2019-01-01,Germany,Europe,E-commerce,Seed,Early Stage,Large,High,High,Medium,"Node.js, React",483.0,3684.0,874.0,20.64,88.0,491315.0,0.2371777476255088,0.1310719131614654,5.601085481682497,9.820224719101123,5.426966292134831,231.91011235955057,0.552,23.588571428571427,1.8057851239669422,5520.393258426966,8.0,1,0,1,1,-0.736166118880094,-0.22606315404642427
Startup_2701,2012-01-01,Germany,Europe,Tech,IPO,Late Stage,Small,Low,Low,High,"Python, AI",54.0,657.0,120.0,29.33,37.0,2054701.0,0.182370820668693,0.08206686930091185,44.57446808510638,3.1578947368421053,1.4210526315789473,771.8421052631579,0.4462809917355372,242.39669421487602,2.1818181818181817,54071.07894736842,7.0,0,0,1,1,-0.6549726252314177,-0.15862946594189048
Startup_2702,2003-01-01,France,Europe,AI,Series C,Growth Stage,Large,High,High,High,"PHP, Laravel",423.0,2828.0,558.0,43.33,58.0,4880382.0,0.19724284199363734,0.14952279957582185,15.316366207140332,9.457627118644067,7.169491525423729,734.4067796610169,0.7567084078711985,77.5134168157424,1.3160377358490567,82718.33898305085,4.0,0,0,1,1,-0.36960877042881374,-0.20679052606561432
Startup_2703,2021-01-01,Japan,Asia,Healthcare,Seed,Early Stage,Medium,Medium,High,Medium,"PHP, Laravel",398.0,2299.0,345.0,21.6,26.0,4732936.0,0.15,0.17304347826086958,9.391304347826088,12.777777777777779,14.74074074074074,800.0,1.1502890173410405,62.42774566473989,0.8646616541353384,175293.92592592593,8.0,1,0,4,1,0.11733992298494965,-0.22453548995417344
Startup_2704,2002-01-01,Brazil,South America,Tech,Seed,Early Stage,Large,Medium,Medium,High,"Python, AI",208.0,2776.0,469.0,43.61,48.0,1641421.0,0.16888728844076342,0.07490097227223623,15.703997119193374,9.571428571428571,4.244897959183674,890.0,0.4425531914893617,92.7872340425532,2.2440191387559807,33498.38775510204,3.0,0,1,1,1,-0.5311016864270626,-0.22979572179464058
Startup_2705,2022-01-01,Germany,Europe,Gaming,Seed,Early Stage,Large,High,Medium,High,"C++, ML",128.0,4417.0,575.0,29.19,47.0,4473351.0,0.13014938886373925,0.028972385694884563,6.607062019013128,11.979166666666666,2.6666666666666665,608.125,0.2222222222222222,50.677083333333336,4.457364341085271,93194.8125,8.0,0,0,4,1,-0.45890782988882634,-0.27223620444544955
Startup_2706,2012-01-01,Canada,North America,E-commerce,Series A,Growth Stage,Small,Low,High,High,"Python, AI",312.0,500.0,168.0,34.22,38.0,2130290.0,0.33532934131736525,0.6227544910179641,68.30339321357286,4.3076923076923075,8.0,877.4358974358975,1.8461538461538463,202.4852071005917,0.536741214057508,54622.820512820515,6.0,1,1,4,1,-0.4439247759925268,0.07914572301821905
Startup_2707,2018-01-01,UK,Europe,FoodTech,IPO,Late Stage,Medium,High,Low,Medium,"PHP, Laravel",8.0,1797.0,732.0,21.21,5.0,1813609.0,0.407119021134594,0.004449388209121246,11.796440489432703,122.0,1.3333333333333333,3535.0,0.010914051841746248,28.93587994542974,81.33333333333333,302268.1666666667,7.0,0,0,4,1,2.0835874522825626,-0.2035860194772085
Startup_2708,2011-01-01,Germany,Europe,AI,IPO,Late Stage,Large,Medium,High,High,"Python, AI",388.0,2660.0,314.0,26.7,81.0,3146419.0,0.11800075159714393,0.1458098459225855,10.033821871476889,3.8292682926829267,4.7317073170731705,325.609756097561,1.2317460317460318,84.76190476190476,0.8071979434447301,38370.96341463415,5.0,0,1,1,1,-0.7159616056685999,-0.23043304821718885
Startup_2709,2013-01-01,China,Asia,FoodTech,Series C,Growth Stage,Small,Medium,Low,Low,"Node.js, React",24.0,584.0,444.0,2.92,87.0,1199563.0,0.7589743589743589,0.041025641025641026,4.9914529914529915,5.045454545454546,0.2727272727272727,33.18181818181818,0.05393258426966292,6.561797752808989,17.76,13631.397727272728,2.0,0,0,1,1,-0.9646577865887813,-0.16820763091899613
Startup_2710,2014-01-01,Canada,North America,Logistics,Series C,Growth Stage,Large,High,High,Medium,"Python, AI",475.0,4948.0,541.0,19.72,79.0,3409703.0,0.10931501313396645,0.0959789856536674,3.9846433622954134,6.7625,5.9375,246.5,0.8763837638376384,36.38376383763838,1.1365546218487395,42621.2875,6.0,1,0,1,1,-0.660121405367146,-0.2609734177679849
Startup_2711,2000-01-01,China,Asia,Tech,Seed,Early Stage,Large,High,Medium,Low,"Java, Spring",233.0,3469.0,557.0,4.13,46.0,4066147.0,0.16051873198847263,0.06714697406340057,1.1902017291066282,11.851063829787234,4.957446808510638,87.87234042553192,0.4175627240143369,7.401433691756273,2.3803418803418803,86513.76595744681,5.0,0,1,1,1,-0.5496781565383213,-0.2701830669799178
Startup_2712,2006-01-01,USA,North America,Energy,Series C,Growth Stage,Small,High,High,High,"C++, ML",419.0,442.0,653.0,26.75,8.0,1201547.0,1.4740406320541761,0.945823927765237,60.38374717832957,72.55555555555556,46.55555555555556,2972.222222222222,0.6406727828746177,40.90214067278288,1.5547619047619048,133505.22222222222,3.0,0,1,4,1,2.0823823087352227,0.3213389463333006
Startup_2713,2016-01-01,Germany,Europe,FinTech,IPO,Late Stage,Medium,High,High,Low,"Node.js, React",468.0,1391.0,972.0,7.6,24.0,2444984.0,0.6982758620689655,0.33620689655172414,5.459770114942529,38.88,18.72,304.0,0.48098663926002055,7.810894141829394,2.0724946695095947,97799.36,6.0,1,0,4,1,0.210340554564736,-0.10198124807890667
Startup_2714,2019-01-01,Australia,Oceania,Gaming,Seed,Early Stage,Medium,Low,Low,Low,"Python, AI",11.0,1566.0,135.0,8.93,17.0,2473674.0,0.08615188257817485,0.007019783024888321,5.698787492022974,7.5,0.6111111111111112,496.1111111111111,0.08088235294117647,65.66176470588235,11.25,137426.33333333334,9.0,0,0,4,1,-0.48351077775969925,-0.2851198001782191
Startup_2715,2017-01-01,China,Asia,Gaming,Series A,Growth Stage,Small,Low,Low,High,"Python, AI",123.0,624.0,224.0,35.31,21.0,1059473.0,0.3584,0.1968,56.496,10.181818181818182,5.590909090909091,1605.0,0.5466666666666666,156.93333333333334,1.8064516129032258,48157.86363636364,5.0,1,1,4,1,-0.2710719781962877,-0.0711531297821604
Startup_2716,2011-01-01,Canada,North America,AI,IPO,Late Stage,Medium,High,High,High,"C++, ML",377.0,1955.0,660.0,41.6,38.0,2283226.0,0.3374233128834356,0.19274028629856851,21.267893660531698,16.923076923076923,9.666666666666666,1066.6666666666667,0.5703479576399395,62.934947049924354,1.746031746031746,58544.256410256414,9.0,0,0,4,1,-0.1956023227851608,-0.15842942315372754
Startup_2717,2006-01-01,Japan,Asia,EdTech,Series A,Growth Stage,Medium,Low,High,Low,"C++, ML",349.0,1526.0,77.0,5.89,21.0,3598023.0,0.0504256712508186,0.22855271774721678,3.857236411263916,3.5,15.863636363636363,267.72727272727275,4.4743589743589745,75.51282051282051,0.22,163546.5,2.0,0,0,4,1,-0.12633198911130894,-0.23675664479590605
Startup_2718,2007-01-01,France,Europe,Healthcare,Series A,Growth Stage,Medium,High,High,Low,"Java, Spring",397.0,2239.0,876.0,6.94,76.0,4310101.0,0.39107142857142857,0.17723214285714287,3.0982142857142856,11.376623376623376,5.1558441558441555,90.12987012987013,0.4526795895096921,7.913340935005701,2.201005025125628,55975.33766233766,6.0,0,1,1,1,-0.6287062713272772,-0.1972281174843255
Startup_2719,2007-01-01,Japan,Asia,FoodTech,Series B,Growth Stage,Small,High,High,Low,"C++, ML",413.0,211.0,841.0,11.69,83.0,1380146.0,3.9669811320754715,1.9481132075471699,55.14150943396226,10.011904761904763,4.916666666666667,139.16666666666666,0.49049881235154397,13.883610451306414,2.031400966183575,16430.309523809523,3.0,1,0,1,1,-0.7348367737720392,0.9880296937850501
Startup_2720,2018-01-01,UK,Europe,Tech,IPO,Late Stage,Small,High,Low,High,"Python, AI",26.0,850.0,527.0,27.91,96.0,76316.0,0.6192714453584018,0.03055229142185664,32.79670975323149,5.43298969072165,0.26804123711340205,287.7319587628866,0.04924242424242424,52.859848484848484,19.51851851851852,786.7628865979382,6.0,0,0,1,1,-0.9302804383275451,-0.1263028677622742
Startup_2721,2002-01-01,USA,North America,E-commerce,Seed,Early Stage,Small,High,Low,High,"Node.js, React",87.0,296.0,849.0,40.35,22.0,1585710.0,2.8585858585858586,0.29292929292929293,135.85858585858585,36.91304347826087,3.782608695652174,1754.3478260869565,0.10235294117647059,47.470588235294116,9.647727272727273,68943.91304347826,8.0,1,1,4,1,0.09836777715447682,0.5124554246308227
Startup_2722,2014-01-01,USA,North America,Gaming,IPO,Late Stage,Small,High,Low,High,"PHP, Laravel",33.0,144.0,522.0,47.82,31.0,2837892.0,3.6,0.22758620689655173,329.7931034482759,16.3125,1.03125,1494.375,0.06309751434034416,91.43403441682601,15.352941176470589,88684.125,8.0,1,1,4,1,-0.24021639416688514,1.0535419236464125
Startup_2723,2001-01-01,USA,North America,FinTech,Series C,Growth Stage,Medium,High,High,Low,"Python, AI",339.0,2330.0,693.0,7.15,10.0,2921364.0,0.2972972972972973,0.14543114543114544,3.0673530673530673,63.0,30.818181818181817,650.0,0.4884726224783862,10.302593659942364,2.038235294117647,265578.54545454547,3.0,1,0,4,1,1.3300298924662668,-0.23279328780428085
Startup_2724,2004-01-01,Australia,Oceania,FoodTech,Seed,Early Stage,Small,Low,Medium,High,"PHP, Laravel",168.0,1135.0,157.0,47.48,50.0,1002051.0,0.1382042253521127,0.14788732394366197,41.79577464788732,3.0784313725490198,3.2941176470588234,930.9803921568628,1.0632911392405062,300.50632911392404,0.9289940828402367,19648.058823529413,7.0,0,0,1,1,-0.6561785222744266,-0.15085040124951607
Startup_2725,2012-01-01,Brazil,South America,FoodTech,IPO,Late Stage,Large,Low,High,Low,"Node.js, React",296.0,3457.0,61.0,7.72,83.0,3526553.0,0.017640254482359747,0.08559861191440139,2.232504337767496,0.7261904761904762,3.5238095238095237,91.9047619047619,4.774193548387097,124.51612903225806,0.2053872053872054,41982.77380952381,3.0,1,0,1,1,-0.8266881859621653,-0.28391005773531197
Startup_2726,2009-01-01,Canada,North America,EdTech,Seed,Early Stage,Large,Low,High,High,"PHP, Laravel",354.0,3371.0,198.0,40.24,79.0,4268483.0,0.05871886120996441,0.10498220640569395,11.933570581257413,2.475,4.425,503.0,1.778894472361809,202.2110552763819,0.5577464788732395,53356.0375,9.0,1,1,1,1,-0.6548987182794704,-0.24714032353090817
Startup_2727,2000-01-01,Australia,Oceania,Logistics,Series C,Growth Stage,Large,Low,High,High,"Python, AI",308.0,4390.0,72.0,43.22,64.0,4488186.0,0.016397176041903893,0.07014347529036666,9.842860396265088,1.1076923076923078,4.7384615384615385,664.9230769230769,4.219178082191781,592.054794520548,0.23300970873786409,69049.01538461538,2.0,1,1,1,1,-0.574926044626578,-0.26798101510739936
Startup_2728,2014-01-01,Japan,Asia,Logistics,Series C,Growth Stage,Medium,Medium,Low,High,"Python, AI",61.0,1669.0,405.0,31.96,83.0,1084204.0,0.24251497005988024,0.03652694610778443,19.137724550898202,4.821428571428571,0.7261904761904762,380.4761904761905,0.15024630541871922,78.7192118226601,6.532258064516129,12907.190476190477,2.0,0,1,1,1,-0.8620997097256416,-0.21927783629394498
Startup_2729,2017-01-01,Australia,Oceania,Healthcare,Series A,Growth Stage,Medium,Medium,Medium,High,"C++, ML",166.0,2089.0,417.0,33.47,83.0,3011436.0,0.19952153110047846,0.07942583732057416,16.014354066985646,4.964285714285714,1.9761904761904763,398.45238095238096,0.39712918660287083,80.07177033492823,2.497005988023952,35850.42857142857,5.0,0,0,1,1,-0.761708925298411,-0.22318566820498922
Startup_2730,2010-01-01,India,Asia,Tech,Series B,Growth Stage,Medium,High,High,Low,"C++, ML",393.0,2455.0,564.0,10.04,54.0,2479123.0,0.2296416938110749,0.16001628664495113,4.087947882736156,10.254545454545454,7.1454545454545455,182.54545454545453,0.695575221238938,17.76991150442478,1.4314720812182742,45074.96363636364,1.0,1,0,1,1,-0.5971811729886838,-0.22389145165906232
